disease	county	onset_date	number_of_cases
手足口	李沧区	2024-06-18	3
手足口	李沧区	2024-06-19	2
手足口	李沧区	2024-06-20	2
手足口	李沧区	2024-06-21	2
手足口	李沧区	2024-06-23	5
手足口	李沧区	2024-06-24	1
手足口	李沧区	2024-06-25	3
手足口	李沧区	2024-06-26	3
手足口	李沧区	2024-06-27	3
手足口	李沧区	2024-06-28	1
手足口	李沧区	2024-06-30	2
手足口	李沧区	2024-07-02	1
手足口	李沧区	2024-07-03	2
手足口	李沧区	2024-07-04	1
手足口	李沧区	2024-07-05	4
手足口	李沧区	2024-07-06	3
手足口	李沧区	2024-07-07	1
手足口	李沧区	2024-07-08	4
手足口	李沧区	2024-07-09	2
手足口	李沧区	2024-07-10	5
手足口	李沧区	2024-07-11	4
手足口	李沧区	2024-07-12	3
手足口	李沧区	2024-07-15	5
手足口	李沧区	2024-07-16	2
手足口	李沧区	2024-07-17	2
手足口	李沧区	2024-07-18	2
手足口	李沧区	2024-07-19	2
手足口	李沧区	2024-07-20	7
手足口	李沧区	2024-07-21	2
手足口	李沧区	2024-07-22	2
手足口	李沧区	2024-07-23	6
手足口	李沧区	2024-07-24	3
手足口	李沧区	2024-07-25	3
手足口	李沧区	2024-07-26	5
手足口	李沧区	2024-07-28	4
手足口	李沧区	2024-07-29	1
手足口	李沧区	2024-07-30	3
手足口	李沧区	2024-07-31	3
手足口	李沧区	2024-08-01	7
手足口	李沧区	2024-08-02	3
手足口	李沧区	2024-08-03	1
手足口	李沧区	2024-08-05	3
手足口	李沧区	2024-08-06	2
手足口	李沧区	2024-08-07	3
手足口	李沧区	2024-08-08	4
手足口	李沧区	2024-08-09	1
手足口	李沧区	2024-08-10	1
手足口	李沧区	2024-08-11	4
手足口	李沧区	2024-08-12	3
手足口	李沧区	2024-08-14	5
手足口	李沧区	2024-08-15	2
手足口	李沧区	2024-08-16	7
手足口	李沧区	2024-08-17	2
手足口	李沧区	2024-08-18	1
手足口	李沧区	2024-08-19	2
手足口	李沧区	2024-08-20	6
手足口	李沧区	2024-08-21	1
手足口	李沧区	2024-08-22	1
手足口	李沧区	2024-08-23	1
手足口	李沧区	2024-08-24	4
手足口	李沧区	2024-08-25	3
手足口	李沧区	2024-08-27	3
手足口	李沧区	2024-08-28	1
手足口	李沧区	2024-08-30	2
手足口	李沧区	2024-08-31	5
手足口	李沧区	2024-09-01	2
手足口	李沧区	2024-09-02	1
手足口	李沧区	2024-09-03	3
手足口	李沧区	2024-09-04	1
手足口	李沧区	2024-09-06	2
手足口	李沧区	2024-09-07	1
手足口	李沧区	2024-09-08	1
手足口	李沧区	2024-09-09	2
手足口	李沧区	2024-09-10	3
手足口	李沧区	2024-09-11	3
手足口	李沧区	2024-09-12	5
手足口	李沧区	2024-09-14	3
手足口	李沧区	2024-09-15	4
手足口	李沧区	2024-09-16	3
手足口	李沧区	2024-09-17	3
手足口	李沧区	2024-09-20	1
手足口	李沧区	2024-09-22	1
手足口	李沧区	2024-09-23	1
手足口	李沧区	2024-09-24	1
手足口	李沧区	2024-09-25	1
手足口	李沧区	2024-09-26	7
手足口	李沧区	2024-09-27	5
手足口	李沧区	2024-09-28	2
手足口	李沧区	2024-09-29	2
手足口	李沧区	2024-09-30	3
手足口	李沧区	2024-10-01	5
手足口	李沧区	2024-10-02	3
手足口	李沧区	2024-10-04	2
手足口	李沧区	2024-10-05	1
手足口	李沧区	2024-10-06	2
手足口	李沧区	2024-10-07	1
手足口	李沧区	2024-10-08	2
手足口	李沧区	2024-10-09	2
手足口	李沧区	2024-10-10	3
手足口	李沧区	2024-10-11	2
手足口	李沧区	2024-10-12	1
手足口	李沧区	2024-10-13	1
手足口	李沧区	2024-10-14	2
手足口	李沧区	2024-10-15	1
手足口	李沧区	2024-10-16	1
手足口	李沧区	2024-10-17	3
手足口	李沧区	2024-10-20	1
手足口	李沧区	2024-10-21	2
手足口	李沧区	2024-10-22	2
手足口	李沧区	2024-10-23	3
手足口	李沧区	2024-10-24	1
手足口	李沧区	2024-10-26	2
手足口	李沧区	2024-10-28	2
手足口	李沧区	2024-10-29	2
手足口	李沧区	2024-10-30	2
手足口	李沧区	2024-10-31	5
手足口	李沧区	2024-11-02	2
手足口	李沧区	2024-11-03	4
手足口	李沧区	2024-11-05	2
手足口	李沧区	2024-11-06	3
手足口	李沧区	2024-11-07	5
手足口	李沧区	2024-11-08	2
手足口	李沧区	2024-11-09	2
手足口	李沧区	2024-11-10	2
手足口	李沧区	2024-11-11	1
手足口	李沧区	2024-11-12	3
手足口	李沧区	2024-11-13	3
手足口	李沧区	2024-11-15	2
手足口	李沧区	2024-11-16	1
手足口	李沧区	2024-11-17	1
手足口	李沧区	2024-11-18	3
手足口	李沧区	2024-11-19	1
手足口	李沧区	2024-11-20	6
手足口	李沧区	2024-11-21	1
手足口	李沧区	2024-11-22	3
手足口	李沧区	2024-11-23	1
手足口	李沧区	2024-11-24	1
手足口	李沧区	2024-11-25	2
手足口	李沧区	2024-11-26	1
手足口	李沧区	2024-11-27	2
手足口	李沧区	2024-11-30	2
手足口	栖霞市	2020-09-29	1
手足口	栖霞市	2020-10-03	1
手足口	栖霞市	2020-11-05	1
手足口	栖霞市	2020-11-08	2
手足口	栖霞市	2020-11-13	1
手足口	栖霞市	2020-12-19	1
手足口	栖霞市	2021-06-06	1
手足口	栖霞市	2021-06-23	1
手足口	栖霞市	2021-06-28	1
手足口	栖霞市	2021-07-01	1
手足口	栖霞市	2021-07-06	1
手足口	栖霞市	2021-07-17	1
手足口	栖霞市	2021-07-18	1
手足口	栖霞市	2021-07-21	1
手足口	栖霞市	2021-07-31	1
手足口	栖霞市	2021-08-06	1
手足口	栖霞市	2021-08-19	1
手足口	栖霞市	2021-09-26	1
手足口	栖霞市	2021-10-18	1
手足口	栖霞市	2021-10-20	1
手足口	栖霞市	2021-10-23	1
手足口	栖霞市	2021-10-29	1
手足口	栖霞市	2021-10-30	2
手足口	栖霞市	2021-10-31	1
手足口	栖霞市	2021-11-03	1
手足口	栖霞市	2021-11-05	1
手足口	栖霞市	2021-11-06	1
手足口	栖霞市	2021-11-09	2
手足口	栖霞市	2021-11-11	2
手足口	栖霞市	2021-11-12	2
手足口	栖霞市	2021-11-17	1
手足口	栖霞市	2021-11-18	1
手足口	栖霞市	2021-11-19	1
手足口	栖霞市	2021-11-21	1
手足口	栖霞市	2021-11-23	1
手足口	栖霞市	2021-11-24	1
手足口	栖霞市	2021-11-25	1
手足口	栖霞市	2021-11-26	3
手足口	栖霞市	2021-11-30	2
手足口	栖霞市	2021-12-01	1
手足口	栖霞市	2021-12-03	1
手足口	栖霞市	2021-12-04	1
手足口	栖霞市	2021-12-05	1
手足口	栖霞市	2021-12-06	1
手足口	栖霞市	2021-12-07	2
手足口	栖霞市	2021-12-20	1
手足口	栖霞市	2022-09-02	1
手足口	栖霞市	2022-10-18	1
手足口	栖霞市	2022-10-24	1
手足口	栖霞市	2022-11-09	1
手足口	栖霞市	2023-06-22	1
手足口	栖霞市	2023-07-11	1
手足口	栖霞市	2023-07-17	1
手足口	栖霞市	2023-07-19	1
手足口	栖霞市	2023-07-20	1
手足口	栖霞市	2023-07-22	1
手足口	栖霞市	2023-07-25	1
手足口	栖霞市	2023-07-26	2
手足口	栖霞市	2023-07-29	1
手足口	栖霞市	2023-07-30	4
手足口	栖霞市	2023-07-31	5
手足口	栖霞市	2023-08-02	2
手足口	栖霞市	2023-08-03	4
手足口	栖霞市	2023-08-05	1
手足口	栖霞市	2023-08-07	3
手足口	栖霞市	2023-08-08	1
手足口	栖霞市	2023-08-11	5
手足口	栖霞市	2023-08-12	2
手足口	栖霞市	2023-08-13	2
手足口	栖霞市	2023-08-14	5
手足口	栖霞市	2023-08-16	3
手足口	栖霞市	2023-08-18	1
手足口	栖霞市	2023-08-19	3
手足口	栖霞市	2023-08-22	1
手足口	栖霞市	2023-08-23	2
手足口	栖霞市	2023-08-24	1
手足口	栖霞市	2023-08-27	1
手足口	栖霞市	2023-09-02	1
手足口	栖霞市	2023-09-04	1
手足口	栖霞市	2023-09-10	1
手足口	栖霞市	2023-09-11	1
手足口	栖霞市	2023-09-14	1
手足口	栖霞市	2023-09-15	1
手足口	栖霞市	2023-09-16	1
手足口	栖霞市	2023-09-17	1
手足口	栖霞市	2023-09-22	1
手足口	栖霞市	2023-09-25	2
手足口	栖霞市	2023-09-29	1
手足口	栖霞市	2023-10-11	1
手足口	栖霞市	2024-06-09	1
手足口	栖霞市	2024-07-27	1
手足口	栖霞市	2024-08-03	1
手足口	栖霞市	2024-08-11	1
手足口	栖霞市	2024-08-13	1
手足口	栖霞市	2024-08-14	2
手足口	栖霞市	2024-08-18	1
手足口	栖霞市	2024-08-20	1
手足口	栖霞市	2024-08-23	1
手足口	栖霞市	2024-08-25	1
手足口	栖霞市	2024-08-27	1
手足口	栖霞市	2024-08-30	2
手足口	栖霞市	2024-08-31	1
手足口	栖霞市	2024-09-02	1
手足口	栖霞市	2024-09-03	1
手足口	栖霞市	2024-09-07	1
手足口	栖霞市	2024-09-11	2
手足口	栖霞市	2024-09-13	1
手足口	栖霞市	2024-09-17	1
手足口	栖霞市	2024-09-18	1
手足口	栖霞市	2024-09-20	1
手足口	栖霞市	2024-10-04	1
手足口	栖霞市	2024-10-24	1
手足口	桓台县	2020-01-02	3
手足口	桓台县	2020-01-03	1
手足口	桓台县	2020-01-04	1
手足口	桓台县	2020-01-05	1
手足口	桓台县	2020-01-07	1
手足口	桓台县	2020-01-09	1
手足口	桓台县	2020-01-10	2
手足口	桓台县	2020-01-11	4
手足口	桓台县	2020-01-14	2
手足口	桓台县	2020-01-16	1
手足口	桓台县	2020-01-17	1
手足口	桓台县	2020-01-19	1
手足口	桓台县	2020-01-23	1
手足口	桓台县	2020-01-27	2
手足口	桓台县	2020-01-31	1
手足口	桓台县	2020-04-18	1
手足口	桓台县	2020-05-01	1
手足口	桓台县	2020-05-22	1
手足口	桓台县	2020-06-26	2
手足口	桓台县	2020-08-06	1
手足口	桓台县	2020-08-27	1
手足口	桓台县	2020-09-15	1
手足口	桓台县	2020-09-28	1
手足口	桓台县	2020-10-02	1
手足口	桓台县	2020-10-03	1
手足口	桓台县	2020-10-04	1
手足口	桓台县	2020-10-06	1
手足口	桓台县	2020-10-07	1
手足口	桓台县	2020-10-17	1
手足口	桓台县	2020-10-18	1
手足口	桓台县	2020-10-19	2
手足口	桓台县	2020-10-20	1
手足口	桓台县	2020-10-22	1
手足口	桓台县	2020-10-23	2
手足口	桓台县	2020-10-25	1
手足口	桓台县	2020-10-26	3
手足口	桓台县	2020-10-27	2
手足口	桓台县	2020-10-29	1
手足口	桓台县	2020-10-31	3
手足口	桓台县	2020-11-01	1
手足口	桓台县	2020-11-03	1
手足口	桓台县	2020-11-04	3
手足口	桓台县	2020-11-05	2
手足口	桓台县	2020-11-06	5
手足口	桓台县	2020-11-07	7
手足口	桓台县	2020-11-08	6
手足口	桓台县	2020-11-09	2
手足口	桓台县	2020-11-11	6
手足口	桓台县	2020-11-12	6
手足口	桓台县	2020-11-13	5
手足口	桓台县	2020-11-14	6
手足口	桓台县	2020-11-15	5
手足口	桓台县	2020-11-16	2
手足口	桓台县	2020-11-17	3
手足口	桓台县	2020-11-18	13
手足口	桓台县	2020-11-19	6
手足口	桓台县	2020-11-20	4
手足口	桓台县	2020-11-21	5
手足口	桓台县	2020-11-22	9
手足口	桓台县	2020-11-23	7
手足口	桓台县	2020-11-24	4
手足口	桓台县	2020-11-25	4
手足口	桓台县	2020-11-26	10
手足口	桓台县	2020-11-27	12
手足口	桓台县	2020-11-28	10
手足口	桓台县	2020-11-29	7
手足口	桓台县	2020-11-30	7
手足口	桓台县	2020-12-01	5
手足口	桓台县	2020-12-02	3
手足口	桓台县	2020-12-03	5
手足口	桓台县	2020-12-04	7
手足口	桓台县	2020-12-05	6
手足口	桓台县	2020-12-06	3
手足口	桓台县	2020-12-07	4
手足口	桓台县	2020-12-08	2
手足口	桓台县	2020-12-09	2
手足口	桓台县	2020-12-10	2
手足口	桓台县	2020-12-11	3
手足口	桓台县	2020-12-12	1
手足口	桓台县	2020-12-13	4
手足口	桓台县	2020-12-14	2
手足口	桓台县	2020-12-15	1
手足口	桓台县	2020-12-16	1
手足口	桓台县	2020-12-17	5
手足口	桓台县	2020-12-18	2
手足口	桓台县	2020-12-19	1
手足口	桓台县	2020-12-20	4
手足口	桓台县	2020-12-21	1
手足口	桓台县	2020-12-23	1
手足口	桓台县	2020-12-24	1
手足口	桓台县	2020-12-25	1
手足口	桓台县	2020-12-26	2
手足口	桓台县	2020-12-27	3
手足口	桓台县	2020-12-30	2
手足口	桓台县	2021-01-01	2
手足口	桓台县	2021-01-03	3
手足口	桓台县	2021-01-04	1
手足口	桓台县	2021-01-06	3
手足口	桓台县	2021-01-07	3
手足口	桓台县	2021-01-09	1
手足口	桓台县	2021-01-10	2
手足口	桓台县	2021-01-11	1
手足口	桓台县	2021-01-13	4
手足口	桓台县	2021-01-14	3
手足口	桓台县	2021-01-16	3
手足口	桓台县	2021-01-20	1
手足口	桓台县	2021-01-22	1
手足口	桓台县	2021-01-23	2
手足口	桓台县	2021-01-25	1
手足口	桓台县	2021-01-26	1
手足口	桓台县	2021-01-27	3
手足口	桓台县	2021-01-28	2
手足口	桓台县	2021-01-30	3
手足口	桓台县	2021-01-31	2
手足口	桓台县	2021-02-01	1
手足口	桓台县	2021-02-02	1
手足口	桓台县	2021-02-04	1
手足口	桓台县	2021-02-28	1
手足口	桓台县	2021-03-26	1
手足口	桓台县	2021-04-01	1
手足口	桓台县	2021-04-07	1
手足口	桓台县	2021-04-11	1
手足口	桓台县	2021-04-21	1
手足口	桓台县	2021-05-01	1
手足口	桓台县	2021-05-07	1
手足口	桓台县	2021-05-13	2
手足口	桓台县	2021-05-23	1
手足口	桓台县	2021-05-26	1
手足口	桓台县	2021-05-28	2
手足口	桓台县	2021-05-30	1
手足口	桓台县	2021-05-31	2
手足口	桓台县	2021-06-05	1
手足口	桓台县	2021-06-09	1
手足口	桓台县	2021-06-14	1
手足口	桓台县	2021-06-15	3
手足口	桓台县	2021-06-16	1
手足口	桓台县	2021-06-17	3
手足口	桓台县	2021-06-18	1
手足口	桓台县	2021-06-20	2
手足口	桓台县	2021-06-21	2
手足口	桓台县	2021-06-22	1
手足口	桓台县	2021-06-23	3
手足口	桓台县	2021-06-24	2
手足口	桓台县	2021-06-25	1
手足口	桓台县	2021-06-26	1
手足口	桓台县	2021-06-27	2
手足口	桓台县	2021-06-29	1
手足口	桓台县	2021-06-30	1
手足口	桓台县	2021-07-05	1
手足口	桓台县	2021-07-07	1
手足口	桓台县	2021-07-09	1
手足口	桓台县	2021-07-11	1
手足口	桓台县	2021-07-14	2
手足口	桓台县	2021-07-17	2
手足口	桓台县	2021-07-18	1
手足口	桓台县	2021-07-21	2
手足口	桓台县	2021-07-22	4
手足口	桓台县	2021-07-23	3
手足口	桓台县	2021-07-24	1
手足口	桓台县	2021-07-28	2
手足口	桓台县	2021-07-29	2
手足口	桓台县	2021-08-02	1
手足口	桓台县	2021-08-03	1
手足口	桓台县	2021-08-09	1
手足口	桓台县	2021-08-12	1
手足口	桓台县	2021-08-13	1
手足口	桓台县	2021-08-17	1
手足口	桓台县	2021-08-20	1
手足口	桓台县	2021-08-22	1
手足口	桓台县	2021-08-23	1
手足口	桓台县	2021-08-25	2
手足口	桓台县	2021-08-27	1
手足口	桓台县	2021-08-28	3
手足口	桓台县	2021-08-29	2
手足口	桓台县	2021-09-06	1
手足口	桓台县	2021-09-09	1
手足口	桓台县	2021-09-13	1
手足口	桓台县	2021-09-14	2
手足口	桓台县	2021-09-15	1
手足口	桓台县	2021-09-16	4
手足口	桓台县	2021-09-18	1
手足口	桓台县	2021-09-19	1
手足口	桓台县	2021-09-22	2
手足口	桓台县	2021-09-23	2
手足口	桓台县	2021-09-24	1
手足口	桓台县	2021-09-25	3
手足口	桓台县	2021-09-28	1
手足口	桓台县	2021-09-29	3
手足口	桓台县	2021-09-30	2
手足口	桓台县	2021-10-03	2
手足口	桓台县	2021-10-05	2
手足口	桓台县	2021-10-06	1
手足口	桓台县	2021-10-07	3
手足口	桓台县	2021-10-08	3
手足口	桓台县	2021-10-09	2
手足口	桓台县	2021-10-10	2
手足口	桓台县	2021-10-12	1
手足口	桓台县	2021-10-13	1
手足口	桓台县	2021-10-14	2
手足口	桓台县	2021-10-15	1
手足口	桓台县	2021-10-17	5
手足口	桓台县	2021-10-18	1
手足口	桓台县	2021-10-19	1
手足口	桓台县	2021-10-20	1
手足口	桓台县	2021-10-21	4
手足口	桓台县	2021-10-22	3
手足口	桓台县	2021-10-23	2
手足口	桓台县	2021-10-24	2
手足口	桓台县	2021-10-25	3
手足口	桓台县	2021-10-26	5
手足口	桓台县	2021-10-27	2
手足口	桓台县	2021-10-28	5
手足口	桓台县	2021-10-29	3
手足口	桓台县	2021-10-30	4
手足口	桓台县	2021-10-31	5
手足口	桓台县	2021-11-01	2
手足口	桓台县	2021-11-02	4
手足口	桓台县	2021-11-03	8
手足口	桓台县	2021-11-04	3
手足口	桓台县	2021-11-05	9
手足口	桓台县	2021-11-06	3
手足口	桓台县	2021-11-07	4
手足口	桓台县	2021-11-08	2
手足口	桓台县	2021-11-09	7
手足口	桓台县	2021-11-10	2
手足口	桓台县	2021-11-11	2
手足口	桓台县	2021-11-12	3
手足口	桓台县	2021-11-13	1
手足口	桓台县	2021-11-14	4
手足口	桓台县	2021-11-15	5
手足口	桓台县	2021-11-16	1
手足口	桓台县	2021-11-17	1
手足口	桓台县	2021-11-18	5
手足口	桓台县	2021-11-19	1
手足口	桓台县	2021-11-20	3
手足口	桓台县	2021-11-22	2
手足口	桓台县	2021-11-23	6
手足口	桓台县	2021-11-24	4
手足口	桓台县	2021-11-25	3
手足口	桓台县	2021-11-26	3
手足口	桓台县	2021-11-27	3
手足口	桓台县	2021-11-28	6
手足口	桓台县	2021-11-29	2
手足口	桓台县	2021-12-03	3
手足口	桓台县	2021-12-04	3
手足口	桓台县	2021-12-05	3
手足口	桓台县	2021-12-06	1
手足口	桓台县	2021-12-07	3
手足口	桓台县	2021-12-08	1
手足口	桓台县	2021-12-09	1
手足口	桓台县	2021-12-10	1
手足口	桓台县	2021-12-12	2
手足口	桓台县	2021-12-15	1
手足口	桓台县	2021-12-17	1
手足口	桓台县	2021-12-18	2
手足口	桓台县	2021-12-20	1
手足口	桓台县	2021-12-21	2
手足口	桓台县	2021-12-22	1
手足口	桓台县	2021-12-23	2
手足口	桓台县	2021-12-26	1
手足口	桓台县	2021-12-28	2
手足口	桓台县	2021-12-29	2
手足口	桓台县	2021-12-31	1
手足口	桓台县	2022-01-01	2
手足口	桓台县	2022-01-04	1
手足口	桓台县	2022-01-06	2
手足口	桓台县	2022-01-10	1
手足口	桓台县	2022-01-11	2
手足口	桓台县	2022-01-12	1
手足口	桓台县	2022-01-15	3
手足口	桓台县	2022-01-22	1
手足口	桓台县	2022-01-24	1
手足口	桓台县	2022-01-26	1
手足口	桓台县	2022-01-29	1
手足口	桓台县	2022-02-02	1
手足口	桓台县	2022-02-06	1
手足口	桓台县	2022-02-07	1
手足口	桓台县	2022-02-28	1
手足口	桓台县	2022-03-09	1
手足口	桓台县	2022-05-20	1
手足口	桓台县	2022-05-25	1
手足口	桓台县	2022-05-29	1
手足口	桓台县	2022-06-02	2
手足口	桓台县	2022-06-04	2
手足口	桓台县	2022-06-07	1
手足口	桓台县	2022-06-14	1
手足口	桓台县	2022-06-15	1
手足口	桓台县	2022-06-17	1
手足口	桓台县	2022-06-22	1
手足口	桓台县	2022-06-25	1
手足口	桓台县	2022-06-27	2
手足口	桓台县	2022-06-29	1
手足口	桓台县	2022-07-01	1
手足口	桓台县	2022-07-02	1
手足口	桓台县	2022-07-03	1
手足口	桓台县	2022-07-04	1
手足口	桓台县	2022-07-05	2
手足口	桓台县	2022-07-06	2
手足口	桓台县	2022-07-07	1
手足口	桓台县	2022-07-08	1
手足口	桓台县	2022-07-09	1
手足口	桓台县	2022-07-11	1
手足口	桓台县	2022-07-12	2
手足口	桓台县	2022-07-13	1
手足口	桓台县	2022-07-16	5
手足口	桓台县	2022-07-19	2
手足口	桓台县	2022-07-22	2
手足口	桓台县	2022-07-26	1
手足口	桓台县	2022-07-27	2
手足口	桓台县	2022-07-28	2
手足口	桓台县	2022-08-01	2
手足口	桓台县	2022-08-02	2
手足口	桓台县	2022-08-05	2
手足口	桓台县	2022-08-06	4
手足口	桓台县	2022-08-07	1
手足口	桓台县	2022-08-09	1
手足口	桓台县	2022-08-11	1
手足口	桓台县	2022-08-16	1
手足口	桓台县	2022-08-17	1
手足口	桓台县	2022-08-20	1
手足口	桓台县	2022-08-22	1
手足口	桓台县	2022-08-26	2
手足口	桓台县	2022-09-02	1
手足口	桓台县	2022-09-03	1
手足口	桓台县	2022-09-04	1
手足口	桓台县	2022-09-07	1
手足口	桓台县	2022-09-10	1
手足口	桓台县	2022-09-11	1
手足口	桓台县	2022-09-12	2
手足口	桓台县	2022-09-14	3
手足口	桓台县	2022-09-15	1
手足口	桓台县	2022-09-16	1
手足口	桓台县	2022-09-17	1
手足口	桓台县	2022-09-19	1
手足口	桓台县	2022-09-22	1
手足口	桓台县	2022-09-26	1
手足口	桓台县	2022-09-27	2
手足口	桓台县	2022-09-28	1
